,feature,coefficient
9107,goaloriented,0.004626224899164344
15467,pg13,0.004626224899164344
12175,lifespan,0.004626224899164344
4828,cookin,0.0046207748428732445
3467,caper,0.004608262978938897
21013,tests,0.00458915947851105
16322,professionals,0.004587585751325314
3269,burnt,0.004587585751325314
21292,thumb,0.004578927167056419
22089,uncompetitive,0.004557091078252255
1666,arenanets,0.004557091078252255
20902,tedium,0.004557091078252255
20165,streams,0.004557091078252255
15238,patching,0.004557091078252255
3423,camping,0.004557091078252255
11688,killstealing,0.004557091078252255
21524,tornado,0.004531842652478117
5360,dachshund,0.004527987407265306
2826,bogged,0.004510176795641103
21960,twodisc,0.004509606245719693
11976,lawn,0.0045078327396667105
1346,amy,0.004502745003232953
2169,balances,0.004494399847445082
19727,spoiling,0.004494399847445082
10527,imagery,0.004494399847445082
15926,polygonic,0.004481394517698687
10037,highpolygon,0.004481394517698687
4899,correspond,0.004481394517698687
3826,charactersa,0.004481394517698687
1001,aeons,0.004481394517698687
23697,yore,0.004481394517698687
20099,storyfeatures,0.004481394517698687
23024,waterfilled,0.004481394517698687
3531,careless,0.004454106767264712
21595,toying,0.004451346988976486
21392,timingbased,0.004445558616204975
17195,reigons,0.004399538069597952
8250,folklore,0.004399538069597952
15099,palkia,0.004399538069597952
20637,symbolize,0.004399538069597952
5927,dialga,0.004399538069597952
6163,distort,0.004399538069597952
15900,pokedex,0.004399538069597952
11077,intertwine,0.004399538069597952
15263,patton,0.004396475199879116
10397,hurricanes,0.004396475199879116
16398,prophets,0.004396475199879116
23672,yearsproduct,0.004396475199879116
22914,walled,0.004396475199879116
20512,surreptitiously,0.004396475199879116
9502,gunships,0.004396475199879116
4024,churchill,0.004396475199879116
7581,f15s,0.004396475199879116
13569,morestrategic,0.004396475199879116
2094,b2,0.004396475199879116
3403,camels,0.004396475199879116
4560,computerplayer,0.004396475199879116
10265,hospitals,0.004396475199879116
1543,apache,0.004396475199879116
4088,civilizationsimproving,0.004396475199879116
3561,carpetbombing,0.004396475199879116
6969,endow,0.004396475199879116
14583,offshore,0.004396475199879116
19708,spitfires,0.004396475199879116
5732,demonstrating,0.004396475199879116
5774,depthproduct,0.004396475199879116
5882,devastate,0.004396475199879116
17452,reshape,0.004383122966976059
19729,spokes,0.004383122966976059
888,adapts,0.004383122966976059
16752,radios,0.004378071065431568
19364,soar,0.00436485519809994
19259,slys,0.004361072460512293
5782,derelict,0.004351813883233005
20752,tallon,0.004351813883233005
13149,metroids,0.004351813883233005
21303,thwarted,0.004351813883233005
11920,larva,0.004351813883233005
7052,enormity,0.004326009824822451
6362,downlowshowtime,0.004271728071384064
17779,roadraging,0.004271728071384064
10563,immortalize,0.004271728071384064
20721,takedownin,0.004271728071384064
11851,lakewhite,0.004271728071384064
6231,doalong,0.004271728071384064
9866,heightssilver,0.004271728071384064
11898,largeralthough,0.004271728071384064
11905,largergo,0.004271728071384064
6933,encompasses,0.004271728071384064
14124,newinstant,0.004271728071384064
11911,largerstart,0.004271728071384064
20068,stoplight,0.004271728071384064
10529,imagesdowntown,0.004271728071384064
11909,largernothing,0.004271728071384064
8931,genteel,0.004271728071384064
2567,bids,0.004271728071384064
14128,newmarked,0.004271728071384064
10056,highways,0.004271728071384064
7298,everteam,0.004271728071384064
2943,boulevards,0.004271728071384064
11319,jammed,0.004271728071384064
4069,cityheaven,0.004271728071384064
14705,onlineburnout,0.004271728071384064
4120,classesclassic,0.004271728071384064
8761,gamertagpsn,0.004271728071384064
8624,funinthesun,0.004271728071384064
4068,cityharbor,0.004271728071384064
17313,renamed,0.004271728071384064
9345,gridlock,0.004271728071384064
23477,worldin,0.004271728071384064
16761,rageburning,0.004271728071384064
16713,raceroad,0.004271728071384064
5049,crashcausing,0.004271728071384064
11223,isenter,0.004271728071384064
13723,mugshots,0.004271728071384064
21588,townpalm,0.004271728071384064
8462,freeburn,0.004271728071384064
8465,freedomdrivers,0.004271728071384064
17932,routestunt,0.004271728071384064
23058,wayunlike,0.004271728071384064
12329,lobbies,0.004271728071384064
13646,mountainburnout,0.004271728071384064
18482,seedriving,0.004271728071384064
2031,avenues,0.004271728071384064
18882,shunt,0.004271728071384064
2631,birthday,0.004231185966834663
11256,item,0.004221747936939231
1513,antigravity,0.004160644930716767
4074,citystates,0.004160644930716767
20867,tear,0.004159203302484035
23348,winnings,0.004144862923743118
682,abes,0.0041254363084030745
3806,chant,0.0041254363084030745
13720,mudokon,0.0041254363084030745
23108,webfooted,0.0041254363084030745
16384,propel,0.0041254363084030745
23203,wheelchairbound,0.0041254363084030745
13793,munchs,0.0041254363084030745
16072,powerpacking,0.0041254363084030745
11709,kinsmen,0.0041254363084030745
12978,meanspirited,0.0041254363084030745
23202,wheelchair,0.0041254363084030745
14539,oddysee,0.0041254363084030745
22695,victim,0.004099936676903055
21331,tight,0.004098855618307071
20481,suppress,0.004098477987957578
9318,greatplaying,0.004098477987957578
2712,blindfire,0.004098477987957578
13061,memorizing,0.004098477987957578
6678,easing,0.004098477987957578
6500,droolworthy,0.004098477987957578
16137,pree3,0.004098477987957578
9314,greatlooking,0.004098477987957578
4563,comrade,0.004098477987957578
23008,wasting,0.004098477987957578
18757,shined,0.004098477987957578
1222,allot,0.004098477987957578
8702,galaxystar,0.004097978454944438
11358,jedifor,0.004097978454944438
21095,theirsthe,0.004097978454944438
922,adjusts,0.00407045331700426
4976,coupling,0.004067159570625638
17661,richest,0.004067159570625638
22380,upc710425296116,0.004067159570625638
368,2k5,0.004067159570625638
14227,no29611,0.004067159570625638
14696,onformat,0.004067159570625638
5577,declaration,0.004061304041203006
17977,ruffians,0.004061304041203006
8540,frogger,0.004061304041203006
18809,shopkeepers,0.004061304041203006
8588,fullle,0.004061304041203006
19532,sowing,0.004061304041203006
484,4kids,0.004061304041203006
1538,anythingcanhappen,0.004061304041203006
13786,multitudes,0.004061304041203006
2233,bardel,0.004061304041203006
22218,uniqueevergrowing,0.004061304041203006
21830,troublemaking,0.004061304041203006
4240,clyde,0.004061304041203006
1866,ata,0.004061304041203006
3439,candyspilling,0.004061304041203006
10510,illness,0.004061304041203006
4198,cloning,0.004061304041203006
18052,s7500095,0.004061304041203006
15528,piatafilled,0.004061304041203006
14147,ngth,0.004061304041203006
23297,wildroaming,0.004061304041203006
2001,autoaiming,0.00404274699674197
2573,bigass,0.00404274699674197
4379,combatoriented,0.00404274699674197
12986,meateating,0.00404274699674197
19693,spinoffs,0.00404274699674197
22764,violins,0.00404274699674197
4711,constitute,0.00404274699674197
21996,tyrannosaurus,0.00404274699674197
18880,shuffling,0.00404274699674197
15004,owed,0.00404274699674197
23163,wellintegrated,0.00404274699674197
9369,grizzly,0.00404274699674197
4291,cohort,0.00404274699674197
16697,r2,0.00404274699674197
180,180degree,0.00404274699674197
12918,maw,0.00404274699674197
17653,ribbonsaving,0.00404274699674197
14940,outstretched,0.00404274699674197
10247,horroran,0.00404274699674197
6809,electronically,0.00404274699674197
10250,horrormovie,0.00404274699674197
18457,secondstory,0.00404274699674197
755,accessorycustomization,0.00404274699674197
11711,kirk,0.00404274699674197
21904,turnabout,0.00404274699674197
14993,overused,0.00404274699674197
7314,evilbiohazard,0.00404274699674197
7311,evidenced,0.00404274699674197
2759,bloodspattered,0.00404274699674197
22721,viewed,0.00404274699674197
18331,scorerating,0.00404274699674197
1041,aftertaste,0.00404274699674197
17167,reginaburger,0.00404274699674197
12228,limelight,0.00404274699674197
12238,limping,0.00404274699674197
5699,deluge,0.00404274699674197
17159,regards,0.00404274699674197
19851,stagger,0.00404274699674197
8686,gail,0.00404274699674197
6472,drip,0.00404274699674197
930,admiring,0.00404274699674197
16577,pursuer,0.00404274699674197
17514,restyle,0.00404274699674197
6010,dinoinfested,0.00404274699674197
17215,reish,0.00404274699674197
11437,joke,0.00404274699674197
3442,cannibalizing,0.00404274699674197
1147,airvents,0.00404274699674197
6525,drunks,0.00404274699674197
10467,idiot,0.00404274699674197
13107,merits,0.00404274699674197
18214,savvier,0.00404274699674197
23503,wormseye,0.00404274699674197
17550,retrieval,0.00404274699674197
7887,femmefatale,0.00404274699674197
4559,computerexpert,0.00404274699674197
15643,pivots,0.00404274699674197
22340,unwanted,0.00404274699674197
17397,reptiles,0.00404274699674197
6233,dobermans,0.00404274699674197
2172,balcony,0.00404274699674197
18761,shinji,0.00404274699674197
13201,midna,0.004035518043561985
4159,clichs,0.004027699786613484
18090,sag,0.004027699786613484
6514,drowned,0.004027699786613484
16286,probability,0.004027699786613484
7342,examination,0.004027699786613484
7536,extinct,0.004027699786613484
6674,easiertoland,0.004027699786613484
4523,complexities,0.004027699786613484
2453,beholder,0.004027699786613484
13438,moderated,0.004027699786613484
16635,qualm,0.004027699786613484
18581,serges,0.004027699786613484
19842,stadiums,0.004023107619282244
22742,villagers,0.00402274128194416
21984,tyhrranoids,0.004008173299400125
22621,veldin,0.004008173299400125
18013,runs,0.003983674107298372
5465,daxters,0.003981638783140087
9540,hagai,0.003981638783140087
6714,ecoa,0.003981638783140087
23116,wee,0.003981638783140087
13389,misty,0.003981638783140087
8325,forevertransforming,0.003981638783140087
4733,containers,0.003981638783140087
11749,knowledgeable,0.003981638783140087
14865,otter,0.003981638783140087
17835,rodent,0.003981638783140087
18131,samos,0.003981638783140087
22580,vat,0.003981638783140087
23098,weasellike,0.003981638783140087
5069,crawls,0.003981638783140087
21340,tiin,0.003981339280000854
12431,lordsfrom,0.003981339280000854
22749,villainy,0.003981339280000854
14452,obiwans,0.003981339280000854
18079,saesee,0.003981339280000854
9636,handswield,0.003981339280000854
11651,kiadimundi,0.003981339280000854
21073,theed,0.003981339280000854
16141,preferably,0.003963213832723399
18686,shapeshifting,0.003959233721163887
13148,metroid,0.003952755239511809
2197,bambi,0.00393991611992446
4337,collided,0.00393991611992446
12138,liberties,0.00393991611992446
17714,riku,0.00393991611992446
1003,aeris,0.00393991611992446
11545,kairi,0.00393991611992446
10681,incongruity,0.00393991611992446
13109,mermaid,0.00393991611992446
20797,tarzan,0.00393991611992446
23221,whining,0.00393991611992446
18287,schizophrenic,0.00393991611992446
9822,heartless,0.00393991611992446
11632,keyblade,0.00393991611992446
19808,squall,0.00393991611992446
12664,majorly,0.00393991611992446
19816,squarestyle,0.00393991611992446
2387,beatemupcumplatformer,0.00393991611992446
17037,recommendation,0.00393991611992446
14015,necessity,0.00393991611992446
11737,knobs,0.00393991611992446
8457,freaky,0.00393991611992446
10634,improvised,0.0039150611274064015
20715,tailor,0.0039150611274064015
880,adaptable,0.0039150611274064015
20932,tempest,0.0039150611274064015
6281,dominant,0.0039150611274064015
17860,rollercoaster,0.003910214488601381
3257,burg,0.0039054190424637394
14284,nomuraformat,0.0039054190424637394
22373,upc662248904115,0.0039054190424637394
14243,no90411,0.0039054190424637394
14121,newfeatures,0.0039054190424637394
13726,mulan,0.0039054190424637394
1262,altering,0.0039054190424637394
23405,witty,0.0039041447608603565
6948,endangered,0.0039041447608603565
16852,rapids,0.0039041447608603565
20703,tagbattle,0.0038821785945305134
12777,marble,0.003843452820319129
22200,unified,0.003843452820319129
15469,ph,0.003843452820319129
11747,knowing,0.0038344444373773086
18369,screams,0.0038258912515723212
19305,snack,0.0038258912515723212
674,abandons,0.0038258912515723212
22681,vibrantly,0.0038116511130510105
766,accompanies,0.0038038298144345613
14007,neat,0.003803292686602258
6246,dodge,0.0037978011096913415
11656,kickers,0.003788905581049851
3097,brighton,0.003788905581049851
22475,utahs,0.003788905581049851
2801,boarders,0.003788905581049851
15302,peak,0.003788905581049851
9491,gunnerson,0.003788905581049851
2869,bonk,0.003788905581049851
22651,vermonts,0.003788905581049851
19339,snowballs,0.003788905581049851
7510,exposuremultipliers,0.003788905581049851
21499,top10,0.003788905581049851
20153,stratton,0.003788905581049851
20394,summit,0.003788905581049851
12980,meantime,0.0037785286005571337
12791,marios,0.0037762270198192925
15898,poison,0.0037697355019772794
21549,toten,0.0037697355019772794
17398,reptilia,0.0037697355019772794
20016,stevie,0.0037697355019772794
16530,pumpkins,0.0037697355019772794
21613,tracksspecifications,0.0037697355019772794
16556,purchasable,0.0037697355019772794
21085,thegreatestlegends,0.0037697355019772794
17971,ruby,0.0037697355019772794
17145,refugee,0.0037697355019772794
18171,santana,0.0037697355019772794
19406,soldseparatelyincluded,0.0037697355019772794
18952,silencio,0.0037697355019772794
23740,yourselfguitarhero,0.0037697355019772794
17824,rocklegendproduct,0.0037697355019772794
18337,scorpions,0.0037697355019772794
17621,revolverhead,0.0037697355019772794
23758,yster,0.0037697355019772794
17814,rockabillygreaser,0.0037697355019772794
20423,superbus,0.0037697355019772794
22582,vaughan,0.0037697355019772794
21835,troy,0.0037697355019772794
18444,sebastian,0.0037697355019772794
18237,scandinavian,0.0037697355019772794
23845,zz,0.0037697355019772794
8813,garcon,0.0037697355019772794
3920,cherub,0.0037697355019772794
15139,parade,0.0037697355019772794
11836,lacuna,0.0037697355019772794
14599,ofrock,0.0037697355019772794
14600,ofrockproduct,0.0037697355019772794
2492,benatar,0.0037697355019772794
13813,muse,0.0037697355019772794
9978,hier,0.0037697355019772794
12878,matchbook,0.0037697355019772794
13890,naast,0.0037697355019772794
11766,kommit,0.0037697355019772794
9240,grange,0.0037697355019772794
12917,mauvis,0.0037697355019772794
5620,defeatopponents,0.0037697355019772794
8242,foghat,0.0037697355019772794
11689,killswitch,0.0037697355019772794
2378,beastie,0.0037697355019772794
7849,featuringoriginal,0.0037697355019772794
7806,fcp,0.0037697355019772794
11617,kennedys,0.0037697355019772794
589,7s,0.0037697355019772794
399,325,0.0037697355019772794
10842,informationwith,0.0037697355019772794
3398,cambodia,0.0037697355019772794
10696,incrediblelighting,0.0037697355019772794
9469,guitarcontroller,0.0037697355019772794
10683,incoop,0.0037697355019772794
7293,everpiled,0.0037697355019772794
6394,dragonforce,0.0037697355019772794
1395,andprepare,0.0037697355019772794
1048,againstguitar,0.0037697355019772794
6348,dover,0.0037697355019772794
